"","Pair","Site_ID1","Site_ID2","DistMetersEuclid","DistMetersWater","BioRealm","HydroBasin","Country","Ratio"
"1","S11928.S10038","S11928","S10038",2972.61629903607,2865.789402,"Palearctic",2080029400,"FIN",1.03727660412224
"2","S1193.S1177","S1193","S1177",1577.25450758905,1325.319116,"Palearctic",2080033080,"SWE",1.19009413547843
"3","S12317.S11924","S12317","S11924",1133.42158635643,1132.342726,"Palearctic",2080029400,"FIN",1.0009527683904
"4","S1215.S1213","S1215","S1213",736.148384488424,704.9940331,"Palearctic",2080033020,"SWE",1.04419094336364
"5","S12306.S12298","S12306","S12298",575.721247872929,544.8311946,"Palearctic",2080029400,"FIN",1.05669655772116
"6","S1416.S1414","S1416","S1414",79.8766306078361,40.11968557,"Palearctic",2080033090,"SWE",1.99095854000324
"7","S1598.S1587","S1598","S1587",638.873812890693,484.3865643,"Palearctic",2080032600,"SWE",1.3189338020016
"8","S1619.S1587","S1619","S1587",1252.68291362238,838.393486,"Palearctic",2080032600,"SWE",1.49414676347137
"9","S1599.S1593","S1599","S1593",214.927272370013,101.2796318,"Palearctic",2080032230,"SWE",2.12211743417903
"10","S1619.S1598","S1619","S1598",624.445737808566,354.0069218,"Palearctic",2080032600,"SWE",1.76393652031853
"11","S1761.S1750","S1761","S1750",707.027130665038,391.573741,"Palearctic",2080033120,"SWE",1.80560404499912
"12","S1800.S1798","S1800","S1798",412.468340527277,148.4238496,"Palearctic",2080032230,"SWE",2.77898964107771
"13","S2163.S2162","S2163","S2162",1792.7394205694,1782.958176,"Palearctic",2080033120,"SWE",1.0054859641135
"14","S2201.S2168","S2201","S2168",2591.46949673155,1972.688675,"Palearctic",2080033190,"SWE",1.31367383489012
"15","S2355.S2329","S2355","S2329",1216.64625739427,0,"Palearctic",2080033010,"SWE",Inf
"16","S2380.S2376","S2380","S2376",250.472075745859,195.766786,"Palearctic",2080033010,"SWE",1.27944111901525
"17","S2472.S2446","S2472","S2446",2268.81761994036,2237.52199,"Palearctic",2080033190,"SWE",1.01398673625566
"18","S3237.S2679","S3237","S2679",312.504515617143,219.1168331,"Palearctic",2080016960,"ESP",1.42620040275282
"19","S2715.S2709","S2715","S2709",43.5724575033316,43.24369668,"Palearctic",2080033080,"SWE",1.00760251432167
"20","S2803.S2783","S2803","S2783",1311.63139074361,359.9639506,"Palearctic",2080033080,"SWE",3.64378540839255
"21","S2813.S2783","S2813","S2783",2254.62046935261,865.2978011,"Palearctic",2080033080,"SWE",2.60560059956983
"22","S2785.S2784","S2785","S2784",111.773639125808,49.20240112,"Palearctic",2080032230,"SWE",2.27171106656365
"23","S3058.S2992","S3058","S2992",2246.76589223132,2226.842654,"Palearctic",2080053790,"GBR",1.00894685495427
"24","S3115.S3103","S3115","S3103",515.476465862381,514.4645556,"Palearctic",2080031960,"SWE",1.00196691929768
"25","S3115.S3109","S3115","S3109",285.509754051062,281.9731071,"Palearctic",2080031960,"SWE",1.01254249735883
"26","S3151.S3149","S3151","S3149",890.29096115986,887.7190772,"Palearctic",2080031960,"SWE",1.00289718225722
"27","S3154.S3149","S3154","S3149",193.374399493168,189.7205253,"Palearctic",2080031960,"SWE",1.01925924560556
"28","S3165.S3149","S3165","S3149",3069.8554737054,2752.23657,"Palearctic",2080031960,"SWE",1.11540392536293
"29","S3154.S3151","S3154","S3151",700.981397967688,697.9985519,"Palearctic",2080031960,"SWE",1.00427342730091
"30","S3165.S3151","S3165","S3151",2199.08397006091,1864.517493,"Palearctic",2080031960,"SWE",1.17943863670734
"31","S3165.S3154","S3165","S3154",2876.48350602098,2562.516045,"Palearctic",2080031960,"SWE",1.12252312005367
"32","S3253.S3217","S3253","S3217",1996.02244455187,1993.716838,"Palearctic",2080031960,"SWE",1.00115643631429
"33","S3346.S3338","S3346","S3338",1507.27575737709,5.913862013,"Palearctic",2080031960,"SWE",254.87164801339
"34","S4441.S3782","S4441","S3782",3034.89903596242,2961.932947,"Palearctic",2080016960,"ESP",1.02463461876688
"35","S5116.S3782","S5116","S3782",4422.25618338902,4198.171167,"Palearctic",2080016960,"ESP",1.05337681754152
"36","S4130.S4129","S4130","S4129",722.25434802041,359.1652194,"Palearctic",2080031750,"SWE",2.01092508129536
"37","S4234.S4223","S4234","S4223",1852.37752797896,1474.698608,"Palearctic",2080031750,"SWE",1.25610583608753
"38","S4239.S4223","S4239","S4223",2547.48217122691,2212.146215,"Palearctic",2080031750,"SWE",1.15158851343238
"39","S4241.S4233","S4241","S4233",1851.10537674321,250.0840723,"Palearctic",2080031750,"SWE",7.40193231707546
"40","S4255.S4233","S4255","S4233",4035.25814493571,3454.358365,"Palearctic",2080031750,"SWE",1.16816430681352
"41","S4265.S4233","S4265","S4233",4880.04152664615,4109.753747,"Palearctic",2080031750,"SWE",1.18742918117866
"42","S4265.S4241","S4265","S4241",4090.89467534136,3859.669675,"Palearctic",2080031750,"SWE",1.05990797653982
"43","S4248.S4244","S4248","S4244",1659.12073703272,1120.163786,"Palearctic",2080031750,"SWE",1.48114120253546
"44","S4265.S4255","S4265","S4255",955.915179060941,655.3953818,"Palearctic",2080031750,"SWE",1.45853206416497
"45","S4284.S4283","S4284","S4283",158.530364138656,0,"Palearctic",2080031750,"SWE",Inf
"46","S4291.S4283","S4291","S4283",538.454727443009,211.5367259,"Palearctic",2080031750,"SWE",2.5454432328576
"47","S4291.S4284","S4291","S4284",380.287783793204,211.5367259,"Palearctic",2080031750,"SWE",1.79773881899344
"48","S5116.S4441","S5116","S4441",1388.26679078848,1236.23822,"Palearctic",2080016960,"ESP",1.12297675992292
"49","S491.S469","S491","S469",904.527383201283,874.7317853,"Palearctic",2080032600,"SWE",1.03406255311857
"50","S4734.S4732","S4734","S4732",761.292425345304,615.5942844,"Palearctic",2080033320,"SWE",1.23667883967979
"51","S4739.S4732","S4739","S4732",1189.91120915346,1135.01982,"Palearctic",2080033320,"SWE",1.0483616128866
"52","S561.S517","S561","S517",1167.49418152952,1150.017059,"Palearctic",2080032600,"SWE",1.01519727241674
"53","S5267.S5226","S5267","S5226",4565.40485167485,4560.180418,"Palearctic",2080031740,"SWE",1.00114566381063
"54","S5267.S5241","S5267","S5241",4065.62762564675,3981.221653,"Palearctic",2080031740,"SWE",1.02120102320431
"55","S5263.S5258","S5263","S5258",1562.68857138921,1239.940398,"Palearctic",2080031740,"SWE",1.26029329628246
"56","S5267.S5258","S5267","S5258",1605.94326928531,1127.805304,"Palearctic",2080031740,"SWE",1.42395435062195
"57","S5267.S5263","S5267","S5263",120.699225776731,112.1350943,"Palearctic",2080031740,"SWE",1.07637333816137
"58","S5336.S5332","S5336","S5332",503.230661262732,483.7044014,"Palearctic",2080033320,"SWE",1.04036816660385
"59","S5804.S5795","S5804","S5795",2039.70801034568,1944.758018,"Palearctic",2080033320,"SWE",1.04882355103661
"60","S660.S592","S660","S592",4334.50733770973,4036.130206,"Palearctic",2080032670,"SWE",1.07392653766872
"61","S660.S609","S660","S609",2403.56055217481,2088.175061,"Palearctic",2080032670,"SWE",1.15103402825996
"62","S678.S666","S678","S666",223.427338906648,180.4484342,"Palearctic",2080032600,"SWE",1.23817831890418
"63","S6791.S6785","S6791","S6785",3326.56163212851,3035.515155,"Palearctic",2080030710,"SWE",1.09588042301456
"64","S6798.S6785","S6798","S6785",5641.06122768623,4609.881411,"Palearctic",2080030710,"SWE",1.22368901165779
"65","S6796.S6793","S6796","S6793",1815.20547147776,1671.15889,"Palearctic",2080030710,"SWE",1.08619562289362
"66","S6797.S6793","S6797","S6793",1905.85170427766,1759.601863,"Palearctic",2080030710,"SWE",1.083115302588
"67","S6798.S6795","S6798","S6795",1364.28082320847,0,"Palearctic",2080030710,"SWE",Inf
"68","S6797.S6796","S6797","S6796",91.5105429039584,88.44297315,"Palearctic",2080030710,"SWE",1.03468415459932
"69","S6809.S6801","S6809","S6801",3997.85681027247,3859.00676,"Palearctic",2080030660,"SWE",1.03598077404572
"70","S6812.S6801","S6812","S6801",5371.83953383116,5008.465628,"Palearctic",2080030660,"SWE",1.07255194161655
"71","S6817.S6801","S6817","S6801",6302.81703771091,5783.976745,"Palearctic",2080030660,"SWE",1.08970303920385
"72","S6812.S6809","S6812","S6809",1440.19926164666,1149.458868,"Palearctic",2080030660,"SWE",1.25293675288489
"73","S6817.S6809","S6817","S6809",2481.7096213765,1948.395336,"Palearctic",2080030660,"SWE",1.27371975056735
"74","S6811.S6810","S6811","S6810",206.26405045881,46.30867659,"Palearctic",2080030760,"SWE",4.45411239636573
"75","S6821.S6816","S6821","S6816",2864.09703317749,1930.591633,"Palearctic",2080030710,"SWE",1.48353332948351
"76","S6837.S6833","S6837","S6833",1590.16178712576,60.08114795,"Palearctic",2080030660,"SWE",26.4669008729511
"77","S6840.S6833","S6840","S6833",2450.57842571613,2371.782041,"Palearctic",2080030660,"SWE",1.03322243922671
"78","S6842.S6833","S6842","S6833",2199.97615095535,1559.906749,"Palearctic",2080030660,"SWE",1.41032542641775
"79","S6844.S6833","S6844","S6833",3013.6544792916,2629.990536,"Palearctic",2080030660,"SWE",1.14588035129401
"80","S6840.S6837","S6840","S6837",3080.34069199496,2311.700893,"Palearctic",2080030660,"SWE",1.33249967646007
"81","S6841.S6837","S6841","S6837",2363.07341538696,2052.181392,"Palearctic",2080030660,"SWE",1.15149344234331
"82","S6841.S6840","S6841","S6840",755.778492196484,259.5195011,"Palearctic",2080030660,"SWE",2.91222235320675
"83","S6842.S6840","S6842","S6840",2744.47016544379,811.8752922,"Palearctic",2080030660,"SWE",3.38040853294956
"84","S6844.S6840","S6844","S6840",2633.2745932618,258.2084946,"Palearctic",2080030660,"SWE",10.1982492765821
"85","S6842.S6841","S6842","S6841",1990.01479074941,552.3557911,"Palearctic",2080030660,"SWE",3.60277709189281
"86","S6844.S6841","S6844","S6841",1980.21097776261,517.7279957,"Palearctic",2080030660,"SWE",3.82480954132148
"87","S6844.S6842","S6844","S6842",1072.91471288428,1070.083787,"Palearctic",2080030660,"SWE",1.00264551796661
"88","S6855.S6842","S6855","S6842",7486.21084473783,6951.993372,"Palearctic",2080030660,"SWE",1.0768437833801
"89","S6855.S6844","S6855","S6844",6573.58161658699,5881.909585,"Palearctic",2080030660,"SWE",1.11759310842705
"90","S6860.S6850","S6860","S6850",2219.33778490885,573.5866304,"Palearctic",2080030660,"SWE",3.86922858254412
"91","S6853.S6851","S6853","S6851",110.64846472318,55.41795649,"Palearctic",2080030660,"SWE",1.99661755379137
"92","S6860.S6851","S6860","S6851",2307.91614372761,1574.740033,"Palearctic",2080030660,"SWE",1.46558549053386
"93","S6860.S6853","S6860","S6853",2229.8720550719,1630.157989,"Palearctic",2080030660,"SWE",1.36788708218385
"94","S6859.S6857","S6859","S6857",111.804648161288,102.8747858,"Palearctic",2080030660,"SWE",1.08680321705504
"95","S6869.S6857","S6869","S6857",5339.75766131622,5334.503696,"Palearctic",2080030660,"SWE",1.00098490236686
"96","S6862.S6861","S6862","S6861",1456.62645954566,1406.007855,"Palearctic",2080030710,"SWE",1.0360016513177
"97","S6869.S6863","S6869","S6863",2169.15129641294,1541.971408,"Palearctic",2080030660,"SWE",1.40673898696113
"98","S6870.S6863","S6870","S6863",2400.88401544611,1266.482144,"Palearctic",2080030660,"SWE",1.89571090821957
"99","S6882.S6863","S6882","S6863",5949.15307870636,5365.900124,"Palearctic",2080030660,"SWE",1.10869620030713
"100","S6897.S6863","S6897","S6863",12412.4339679849,12250.1285,"Palearctic",2080030660,"SWE",1.01324928697564
"101","S6898.S6863","S6898","S6863",12475.1894843301,12317.80547,"Palearctic",2080030660,"SWE",1.0127769524136
"102","S6872.S6866","S6872","S6866",2348.65381948895,856.2361662,"Palearctic",2080030710,"SWE",2.74299768241786
"103","S6872.S6867","S6872","S6867",2218.78556887259,1426.660755,"Palearctic",2080030710,"SWE",1.55522997397696
"104","S6870.S6869","S6870","S6869",1959.83060273572,275.489264,"Palearctic",2080030660,"SWE",7.11399992246419
"105","S6882.S6869","S6882","S6869",4155.50591063295,3823.928716,"Palearctic",2080030660,"SWE",1.08671113382568
"106","S6898.S6897","S6898","S6897",70.64543317247,67.67696699,"Palearctic",2080030660,"SWE",1.04386228157814
"107","S6909.S6905","S6909","S6905",551.232135575105,67.05063273,"Palearctic",2080030760,"SWE",8.22113249542044
"108","S6916.S6914","S6916","S6914",704.95737925068,46.97907076,"Palearctic",2080030610,"SWE",15.005775291982
"109","S6939.S6914","S6939","S6914",2000.50749181312,1782.421495,"Palearctic",2080030610,"SWE",1.12235377402308
"110","S7041.S6931","S7041","S6931",3274.43397376085,2876.624997,"Palearctic",2080030710,"SWE",1.13829017587476
"111","S6969.S6934","S6969","S6934",1150.0541234861,1140.292124,"Palearctic",2080030630,"SWE",1.0085609637045
"112","S7041.S6955","S7041","S6955",2121.41555589647,828.3936153,"Palearctic",2080030710,"SWE",2.56087868944789
"113","S7081.S7080","S7081","S7080",537.730039006991,346.2027167,"Palearctic",2080030610,"SWE",1.55322304842847
"114","S7084.S7080","S7084","S7080",1068.58619523601,172.1046358,"Palearctic",2080030610,"SWE",6.20893324731705
"115","S7085.S7080","S7085","S7080",1626.44886650089,1352.019771,"Palearctic",2080030610,"SWE",1.20297713198226
"116","S7092.S7080","S7092","S7080",2799.95514868547,2592.092315,"Palearctic",2080030610,"SWE",1.08019113844156
"117","S7111.S7080","S7111","S7080",6876.37499875264,6745.093574,"Palearctic",2080030610,"SWE",1.01946324736823
"118","S7116.S7080","S7116","S7080",8710.91630729706,8695.391364,"Palearctic",2080030610,"SWE",1.00178542202957
"119","S7171.S7080","S7171","S7080",22134.6527484961,21465.78171,"Palearctic",2080030610,"SWE",1.03115987330592
"120","S7173.S7080","S7173","S7080",21985.6738374387,21465.78171,"Palearctic",2080030610,"SWE",1.02421957580965
"121","S7084.S7081","S7084","S7081",666.5402527807,174.0980809,"Palearctic",2080030610,"SWE",3.82853302767624
"122","S7085.S7081","S7085","S7081",1103.76042183923,1005.817054,"Palearctic",2080030610,"SWE",1.09737692103124
"123","S7092.S7081","S7092","S7081",2318.12606665419,2245.889599,"Palearctic",2080030610,"SWE",1.03216385510951
"124","S7111.S7081","S7111","S7081",6418.95713210695,6398.890857,"Palearctic",2080030610,"SWE",1.00313589894802
"125","S7171.S7081","S7171","S7081",21693.7427433539,21119.57899,"Palearctic",2080030610,"SWE",1.02718632571349
"126","S7173.S7081","S7173","S7081",21531.2902571732,21119.57899,"Palearctic",2080030610,"SWE",1.01949429329856
"127","S7086.S7082","S7086","S7082",1303.26337876007,1117.959384,"Palearctic",2080030630,"SWE",1.1657519918989
"128","S7171.S7084","S7171","S7084",21710.8320977741,21293.67707,"Palearctic",2080030610,"SWE",1.01959055856829
"129","S7173.S7084","S7173","S7084",21518.0241892507,21293.67707,"Palearctic",2080030610,"SWE",1.01053585618459
"130","S7092.S7085","S7092","S7085",1264.27094517176,1240.072545,"Palearctic",2080030610,"SWE",1.01951369721822
"131","S7171.S7085","S7171","S7085",20651.7942481612,20113.76194,"Palearctic",2080030610,"SWE",1.02674946187422
"132","S7173.S7085","S7173","S7085",20473.4584735604,20113.76194,"Palearctic",2080030610,"SWE",1.01788310583736
"133","S7109.S7087","S7109","S7087",3808.62872040446,3647.669259,"Palearctic",2080030610,"SWE",1.04412666006034
"134","S7091.S7090","S7091","S7090",491.822792846715,33.91132106,"Palearctic",2080030610,"SWE",14.5032035754821
"135","S7109.S7090","S7109","S7090",3022.90664907112,2606.353745,"Palearctic",2080030610,"SWE",1.1598220904857
"136","S7095.S7091","S7095","S7091",1516.9811837314,1317.845668,"Palearctic",2080030610,"SWE",1.15110685611132
"137","S7109.S7091","S7109","S7091",3147.03851498916,2640.265066,"Palearctic",2080030610,"SWE",1.1919403682286
"138","S7171.S7092","S7171","S7092",19390.5747686803,18873.6894,"Palearctic",2080030610,"SWE",1.02738655690076
"139","S7173.S7092","S7173","S7092",19218.1170093627,18873.6894,"Palearctic",2080030610,"SWE",1.01824908750288
"140","S7109.S7095","S7109","S7095",1977.53464320672,1322.419398,"Palearctic",2080030610,"SWE",1.49539143648188
"141","S7113.S7112","S7113","S7112",452.064839680511,167.2821075,"Palearctic",2080030610,"SWE",2.70240999731852
"142","S7116.S7112","S7116","S7112",1184.51542319864,668.1699507,"Palearctic",2080030610,"SWE",1.77277565678866
"143","S7124.S7112","S7124","S7112",2646.19562751381,2608.27622,"Palearctic",2080030610,"SWE",1.0145381103516
"144","S7129.S7112","S7129","S7112",3856.0379817287,3388.670686,"Palearctic",2080030610,"SWE",1.13792054142634
"145","S7151.S7112","S7151","S7112",6224.49103509617,6188.772342,"Palearctic",2080030610,"SWE",1.00577153127023
"146","S7153.S7112","S7153","S7112",6501.98635534691,6323.673602,"Palearctic",2080030610,"SWE",1.02819765291025
"147","S7171.S7112","S7171","S7112",14410.2945193205,13438.5603,"Palearctic",2080030610,"SWE",1.07230939904482
"148","S7173.S7112","S7173","S7112",14367.5796140383,13438.5603,"Palearctic",2080030610,"SWE",1.06913086620137
"149","S7116.S7113","S7116","S7113",1004.57020707452,835.4520583,"Palearctic",2080030610,"SWE",1.20242711367382
"150","S7129.S7113","S7129","S7113",3685.9425149178,3555.952794,"Palearctic",2080030610,"SWE",1.0365555249038
"151","S7153.S7113","S7153","S7113",6526.77960684837,6490.95571,"Palearctic",2080030610,"SWE",1.00551904811077
"152","S7171.S7113","S7171","S7113",14425.3859859079,13605.8424,"Palearctic",2080030610,"SWE",1.06023468167674
"153","S7173.S7113","S7173","S7113",14351.299782371,13605.8424,"Palearctic",2080030610,"SWE",1.05478950589425
"154","S7171.S7116","S7171","S7116",13456.8638210354,12770.39035,"Palearctic",2080030610,"SWE",1.05375508909447
"155","S7173.S7116","S7173","S7116",13366.1459659735,12770.39035,"Palearctic",2080030610,"SWE",1.04665132385507
"156","S7129.S7124","S7129","S7124",2039.43795000821,1227.131981,"Palearctic",2080030610,"SWE",1.66195485211481
"157","S7153.S7124","S7153","S7124",3863.52459682389,3715.397383,"Palearctic",2080030610,"SWE",1.03986847127084
"158","S7171.S7124","S7171","S7124",11770.2022677467,11277.02159,"Palearctic",2080030610,"SWE",1.04373323876439
"159","S7173.S7124","S7173","S7124",11749.0785734757,11277.02159,"Palearctic",2080030610,"SWE",1.04186007623629
"160","S7155.S7125","S7155","S7125",4618.98160595224,3604.134456,"Palearctic",2080030610,"SWE",1.28157860433391
"161","S7151.S7129","S7151","S7129",2999.70704281305,2800.101656,"Palearctic",2080030610,"SWE",1.07128505009286
"162","S7171.S7129","S7171","S7129",11084.5332222718,10049.88961,"Palearctic",2080030610,"SWE",1.10295074398054
"163","S7173.S7129","S7173","S7129",10898.1317789352,10049.88961,"Palearctic",2080030610,"SWE",1.08440313295493
"164","S7151.S7132","S7151","S7132",2205.13684605466,1648.101841,"Palearctic",2080030610,"SWE",1.33798579141
"165","S7154.S7132","S7154","S7132",2199.71469020425,2159.275347,"Palearctic",2080030610,"SWE",1.01872820122752
"166","S7171.S7132","S7171","S7132",10308.479231835,8897.889796,"Palearctic",2080030610,"SWE",1.15853078293564
"167","S7173.S7132","S7173","S7132",10141.7097445476,8897.889796,"Palearctic",2080030610,"SWE",1.13978819439939
"168","S7148.S7140","S7148","S7140",1381.28921089079,1012.424521,"Palearctic",2080030610,"SWE",1.36433796519118
"169","S7155.S7140","S7155","S7140",3347.6704050208,1521.886622,"Palearctic",2080030610,"SWE",2.19968449464483
"170","S7155.S7148","S7155","S7148",2014.41195602615,509.4621011,"Palearctic",2080030610,"SWE",3.9539976608206
"171","S7154.S7151","S7154","S7151",1243.25263594009,511.1735062,"Palearctic",2080030610,"SWE",2.43215389855055
"172","S7171.S7151","S7171","S7151",8221.15621710785,7249.787955,"Palearctic",2080030610,"SWE",1.13398574801597
"173","S7173.S7151","S7173","S7151",8143.74977649556,7249.787955,"Palearctic",2080030610,"SWE",1.12330868530838
"174","S7185.S7153","S7185","S7153",16864.2278235229,16472.72939,"Palearctic",2080030610,"SWE",1.02376645814145
"175","S7171.S7154","S7171","S7154",8217.22100257679,6738.614449,"Palearctic",2080030610,"SWE",1.21942293401223
"176","S7173.S7154","S7173","S7154",7989.20194472492,6738.614449,"Palearctic",2080030610,"SWE",1.18558525720529
"177","S7185.S7158","S7185","S7158",15297.9146317672,14660.70683,"Palearctic",2080030610,"SWE",1.04346364804617
"178","S7166.S7162","S7166","S7162",2870.04494874806,2790.136977,"Palearctic",2080030560,"SWE",1.02863944401539
"179","S7168.S7164","S7168","S7164",1142.22305501358,276.7154238,"Palearctic",2080030610,"SWE",4.12778962346218
"180","S7174.S7164","S7174","S7164",4278.79075135031,3710.725745,"Palearctic",2080030610,"SWE",1.15308730566136
"181","S7185.S7164","S7185","S7164",7083.47073693373,4929.812191,"Palearctic",2080030610,"SWE",1.43686421764008
"182","S7185.S7168","S7185","S7168",6110.93887837472,4653.096767,"Palearctic",2080030610,"SWE",1.31330577986553
"183","S7170.S7169","S7170","S7169",609.450929100641,313.4483999,"Palearctic",2080030610,"SWE",1.94434212870468
"184","S7185.S7169","S7185","S7169",8155.30618830877,7006.820299,"Palearctic",2080030610,"SWE",1.16390971086738
"185","S7185.S7170","S7185","S7170",8343.2275206618,7320.268699,"Palearctic",2080030610,"SWE",1.13974334327393
"186","S7173.S7171","S7173","S7171",1000.21269667612,0,"Palearctic",2080030610,"SWE",Inf
"187","S7185.S7174","S7185","S7174",3906.01752616906,1312.970895,"Palearctic",2080030610,"SWE",2.97494601064181
"188","S7201.S7199","S7201","S7199",451.235958476877,402.4521423,"Palearctic",2080030560,"SWE",1.12121644053894
"189","S7215.S7214","S7215","S7214",900.854028195104,0,"Palearctic",2080030560,"SWE",Inf
"190","S7216.S7214","S7216","S7214",3808.9436300436,2613.210545,"Palearctic",2080030560,"SWE",1.45757242459145
"191","S7216.S7215","S7216","S7215",3322.09629124126,2613.210545,"Palearctic",2080030560,"SWE",1.27127004657072
"192","S7303.S7300","S7303","S7300",582.801341336871,0,"Palearctic",2080030460,"SWE",Inf
"193","S7305.S7304","S7305","S7304",1643.45897514388,1058.124997,"Palearctic",2080030460,"SWE",1.55318037075339
"194","S7331.S7327","S7331","S7327",1762.76130531786,691.3099685,"Palearctic",2080031060,"SWE",2.54988555877864
"195","S7329.S7328","S7329","S7328",777.086978250245,444.6208666,"Palearctic",2080030460,"SWE",1.74775193119612
"196","S7350.S7347","S7350","S7347",649.866678865188,108.4613364,"Palearctic",2080030460,"SWE",5.99168976185682
"197","S7352.S7347","S7352","S7347",1088.4369552799,504.2247897,"Palearctic",2080030460,"SWE",2.158634358155
"198","S7352.S7350","S7352","S7350",441.705621995556,395.7634533,"Palearctic",2080030460,"SWE",1.11608491969755
"199","S7533.S7531","S7533","S7531",604.733289022861,65.27606303,"Palearctic",2080030370,"SWE",9.26424267874326
"200","S7545.S7531","S7545","S7531",1184.87244833332,341.5339066,"Palearctic",2080030370,"SWE",3.46926740050153
"201","S7552.S7531","S7552","S7531",6101.94545905129,4936.506951,"Palearctic",2080030370,"SWE",1.23608566130251
"202","S7545.S7533","S7545","S7533",1130.38658577104,276.2578435,"Palearctic",2080030370,"SWE",4.09178096610692
"203","S7552.S7533","S7552","S7533",6373.31563986699,4871.230888,"Palearctic",2080030370,"SWE",1.30835835672813
"204","S7552.S7545","S7552","S7545",5317.48134654529,4594.973044,"Palearctic",2080030370,"SWE",1.15723885551162
"205","S7548.S7547","S7548","S7547",1196.39689367081,850.8591852,"Palearctic",2080030370,"SWE",1.4061044582713
"206","S7552.S7547","S7552","S7547",2660.28160674248,933.6850349,"Palearctic",2080030370,"SWE",2.84922806653681
"207","S7552.S7548","S7552","S7548",3726.72189244313,1784.54422,"Palearctic",2080030370,"SWE",2.08833261214627
"208","S7585.S7584","S7585","S7584",854.062621989661,831.9334802,"Palearctic",2080030420,"SWE",1.0265996528765
"209","S809.S791","S809","S791",1919.62648749972,779.5718804,"Palearctic",2080032980,"SWE",2.46241114612133
"210","S831.S791","S831","S791",2640.73356993896,779.5718804,"Palearctic",2080032980,"SWE",3.38741511377244
"211","S8023.S8017","S8023","S8017",4008.60899221469,3924.830797,"Palearctic",2080030220,"SWE",1.02134568330404
"212","S8053.S8052","S8053","S8052",398.190088906607,396.8393589,"Palearctic",2080030220,"SWE",1.00340371985871
"213","S8143.S8081","S8143","S8081",7113.8076440469,7103.588203,"Palearctic",2080030160,"SWE",1.00143863083766
"214","S8146.S8084","S8146","S8084",6414.71741865385,6371.961541,"Palearctic",2080030160,"SWE",1.00671000246608
"215","S831.S809","S831","S809",1497.48389923373,0,"Palearctic",2080032980,"SWE",Inf
"216","S8286.S8284","S8286","S8284",220.384544115708,196.8239832,"Palearctic",2080030100,"SWE",1.11970370954117
"217","S8335.S8329","S8335","S8329",3169.7797935598,3120.819637,"Palearctic",2080030160,"SWE",1.01568823650663
"218","S8341.S8330","S8341","S8330",4190.29004600008,1981.614594,"Palearctic",2080030100,"SWE",2.11458376350658
"219","S8477.S8476","S8477","S8476",183.57083564421,46.2064834,"Palearctic",2080030100,"SWE",3.97283718942805
"220","S8478.S8476","S8478","S8476",992.429343606615,801.5726849,"Palearctic",2080030100,"SWE",1.23810274763844
"221","S8478.S8477","S8478","S8477",1139.27949042786,847.7791683,"Palearctic",2080030100,"SWE",1.34383992085154
"222","S8485.S8484","S8485","S8484",233.85783139181,223.6301305,"Palearctic",2080030100,"SWE",1.04573489658546
"223","S8490.S8486","S8490","S8486",167.891202460994,166.0661938,"Palearctic",2080030100,"SWE",1.01098964587092
"224","S8493.S8492","S8493","S8492",414.507019583596,411.3717153,"Palearctic",2080030100,"SWE",1.0076215844867
"225","S8494.S8492","S8494","S8492",400.615515037033,388.9261918,"Palearctic",2080030100,"SWE",1.03005537678739
"226","S8496.S8492","S8496","S8492",854.010620232177,848.9542708,"Palearctic",2080030100,"SWE",1.00595597384464
"227","S8494.S8493","S8494","S8493",49.9700860767532,22.44552347,"Palearctic",2080030100,"SWE",2.22628294428248
"228","S8496.S8493","S8496","S8493",439.580991961283,437.5825555,"Palearctic",2080030100,"SWE",1.0045669929849
"229","S864.S850","S864","S850",598.404588724953,593.4778154,"Palearctic",2080032980,"SWE",1.0083015290498
"230","S869.S850","S869","S850",635.068837648527,629.9266569,"Palearctic",2080032980,"SWE",1.00816314199788
"231","S869.S864","S869","S864",36.6698645179004,36.44884153,"Palearctic",2080032980,"SWE",1.00606392353289
"232","S893.S891","S893","S891",105.497725389864,31.63271002,"Palearctic",2080032980,"SWE",3.33508337803377
"233","S911.S891","S911","S891",568.463774087017,271.7326182,"Palearctic",2080032980,"SWE",2.0919968233943
"234","S928.S891","S928","S891",1758.19535833376,941.19988,"Palearctic",2080032980,"SWE",1.86803610550158
"235","S911.S893","S911","S893",465.384001755879,240.0999082,"Palearctic",2080032980,"SWE",1.93829312657721
"236","S928.S893","S928","S893",1654.44871561794,909.56717,"Palearctic",2080032980,"SWE",1.8189406678101
"237","S928.S911","S928","S911",1189.85075013087,669.4672618,"Palearctic",2080032980,"SWE",1.77730983727526
"238","S11383.S11264","S11383","S11264",1035.14625115315,1012.621514,"Nearctic",7080047060,"USA",1.02224398439272
"239","S11830.S11784","S11830","S11784",1542.03779002512,934.4639753,"Nearctic",7080047060,"USA",1.65018430970554
"240","S11872.S11830","S11872","S11830",870.661848857792,632.4158233,"Nearctic",7080047060,"USA",1.37672369472763
"241","S6165.S6120","S6165","S6120",1000.96086863562,977.5735308,"Nearctic",7080047060,"USA",1.02392386567227
"242","S8002.S8001","S8002","S8001",3095.54587199381,1258.750159,"Australasia",5080070260,"AUS",2.45922183195833
